path	sourcePackage	sourceVersion	ownershipCommit
usr/bin/rvim.exe	vim	9.2.0725-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/scp.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sdiff.exe	diffutils	3.12-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sed.exe	sed	4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/seq.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/setfacl.exe	msys2-runtime	3.6.9-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/setmetamode.exe	msys2-runtime	3.6.9-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sexp-conv.exe	nettle	4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sftp.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sh.exe	bash	5.3.015-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sha1sum.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sha224sum.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sha256sum.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sha384sum.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sha512sum.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/shred.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/shuf.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sleep.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sort.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/split.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/ssh-add.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/ssh-agent.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/ssh-keygen.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/ssh-keyscan.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/ssh-pageant.exe	ssh-pageant	1.4.r15.gc804ba4-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/ssh.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/ssp.exe	msys2-runtime	3.6.9-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/stat.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/stdbuf.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/strace.exe	msys2-runtime	3.6.9-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/stty.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sum.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/sync.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tabs.exe	ncurses	6.6-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tac.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tail.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tar.exe	tar	1.35-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tee.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/test.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tic.exe	ncurses	6.6-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tig.exe	tig	2.6.1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/timeout.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/toe.exe	ncurses	6.6-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/touch.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tput.exe	ncurses	6.6-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tr.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/true.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/truncate.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/trust.exe	p11-kit	0.26.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tset.exe	ncurses	6.6-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tsort.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tty.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/tzset.exe	msys2-runtime	3.6.9-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/u2d.exe	dos2unix	7.5.6-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/umount.exe	msys2-runtime	3.6.9-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/uname.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/unexpand.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/uniq.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/unix2dos.exe	dos2unix	7.5.6-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/unix2mac.exe	dos2unix	7.5.6-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/unlink.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/unzip.exe	unzip	6.0-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/unzipsfx.exe	unzip	6.0-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/users.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/vdir.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/view.exe	vim	9.2.0725-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/vim.exe	vim	9.2.0725-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/vimdiff.exe	vim	9.2.0725-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/watchgnupg.exe	gnupg	2.4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/wc.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/which.exe	which	2.25-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/who.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/whoami.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/winpty-agent.exe	winpty	0.4.3-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/winpty-debugserver.exe	winpty	0.4.3-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/winpty.dll	winpty	0.4.3-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/winpty.exe	winpty	0.4.3-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/xargs.exe	findutils	4.10.0-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/xxd.exe	vim	9.2.0725-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/yat2m.exe	libgpg-error	1.61-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/yes.exe	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/bin/zipinfo.exe	unzip	6.0-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/awk/grcat.exe	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/awk/pwcat.exe	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/coreutils/libstdbuf.dll	coreutils	8.32-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/filefuncs.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/fnmatch.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/fork.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/inplace.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/intdiv.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/ordchr.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/readdir.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/readfile.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/revoutput.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/revtwoway.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/rwarray.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gawk/time.dll	gawk	5.4.0-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gnupg/gpg-auth.exe	gnupg	2.4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gnupg/gpg-check-pattern.exe	gnupg	2.4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gnupg/gpg-pair-tool.exe	gnupg	2.4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gnupg/gpg-preset-passphrase.exe	gnupg	2.4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gnupg/gpg-protect-tool.exe	gnupg	2.4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gnupg/keyboxd.exe	gnupg	2.4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/gnupg/scdaemon.exe	gnupg	2.4.9-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/openssl/engines-3/capi.dll	libopenssl	3.5.7-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/openssl/engines-3/loader_attic.dll	libopenssl	3.5.7-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/openssl/engines-3/padlock.dll	libopenssl	3.5.7-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/CORE/msys-perl5_42.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/B/B.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Compress/Raw/Bzip2/Bzip2.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Compress/Raw/Zlib/Zlib.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Cwd/Cwd.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Data/Dumper/Dumper.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Devel/Peek/Peek.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Digest/MD5/MD5.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Digest/SHA/SHA.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/Byte/Byte.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/CN/CN.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/EBCDIC/EBCDIC.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/Encode.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/JP/JP.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/KR/KR.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/Symbol/Symbol.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/TW/TW.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Encode/Unicode/Unicode.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Fcntl/Fcntl.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/File/DosGlob/DosGlob.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/File/Glob/Glob.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Filter/Util/Call/Call.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/GDBM_File/GDBM_File.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Hash/Util/FieldHash/FieldHash.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Hash/Util/Util.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/I18N/Langinfo/Langinfo.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/IO/IO.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/IPC/SysV/SysV.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/List/Util/Util.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/MIME/Base64/Base64.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Math/BigInt/FastCalc/FastCalc.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/NDBM_File/NDBM_File.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Opcode/Opcode.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/POSIX/POSIX.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/PerlIO/encoding/encoding.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/PerlIO/mmap/mmap.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/PerlIO/via/via.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/SDBM_File/SDBM_File.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Socket/Socket.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Storable/Storable.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Sys/Hostname/Hostname.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Sys/Syslog/Syslog.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Time/HiRes/HiRes.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Time/Piece/Piece.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Unicode/Collate/Collate.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Unicode/Normalize/Normalize.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Win32/Win32.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/Win32API/File/File.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/XS/APItest/APItest.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/XS/Typemap/Typemap.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/attributes/attributes.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/mro/mro.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/re/re.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/threads/shared/shared.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/core_perl/auto/threads/threads.dll	perl	5.42.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/Clone/Clone.dll	perl-Clone	0.50-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/HTML/Parser/Parser.dll	perl-HTML-Parser	3.85-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/Net/SSLeay/SSLeay.dll	perl-Net-SSLeay	1.96-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/SVN/_Client/_Client.dll	subversion	1.14.5-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/SVN/_Core/_Core.dll	subversion	1.14.5-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/SVN/_Delta/_Delta.dll	subversion	1.14.5-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/SVN/_Fs/_Fs.dll	subversion	1.14.5-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/SVN/_Ra/_Ra.dll	subversion	1.14.5-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/SVN/_Repos/_Repos.dll	subversion	1.14.5-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/SVN/_Wc/_Wc.dll	subversion	1.14.5-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/perl5/vendor_perl/auto/Term/ReadKey/ReadKey.dll	perl-TermReadKey	2.38-8	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/pkcs11/p11-kit-trust.dll	p11-kit	0.26.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/sasl2/msys-anonymous-3.dll	libsasl	2.1.28-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/sasl2/msys-crammd5-3.dll	libsasl	2.1.28-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/sasl2/msys-digestmd5-3.dll	libsasl	2.1.28-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/sasl2/msys-gs2-3.dll	libsasl	2.1.28-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/sasl2/msys-gssapiv2-3.dll	libsasl	2.1.28-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/sasl2/msys-otp-3.dll	libsasl	2.1.28-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/sasl2/msys-plain-3.dll	libsasl	2.1.28-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/sasl2/msys-scram-3.dll	libsasl	2.1.28-5	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/ssh/sftp-server.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/ssh/ssh-keysign.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/ssh/ssh-pkcs11-helper.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/ssh/ssh-sk-helper.exe	openssh	10.3p1-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/lib/tar/rmt.exe	tar	1.35-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/libexec/frcode.exe	findutils	4.10.0-3	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/libexec/getprocaddr64.exe	msys2-runtime	3.6.9-2	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/libexec/lessecho.exe	less	704-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/libexec/p11-kit/p11-kit-remote.exe	p11-kit	0.26.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
usr/libexec/p11-kit/p11-kit-server.exe	p11-kit	0.26.2-1	7a77c0c5ff81d1c979302c9cc49a62f26f68d17c
